Number Pending - Simple,Median No. of Days - Simple,Average No. of Days - Simple,Number Pending - Complex,Median No. of Days - Complex,Average No. of Days - Complex,Number Pending - Expedited,Median No. of Days - Expedited,Average No. of Days - Expedited,Year
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
FAA2014,8412014,282014,1152014,4282014,532014,1752014,82014,762014,2372014,FHWA2014,162014,102014,102014,92014,342014,392014,12014,22014,22014,FMCSA2014,4872014,442014,582014,2832014,522014,622014,22014,212014,212014,FRA2014,02014,982014,692014,1002014,122014,502014,552014,FTA2014,112014,162014,462014,02014,02014,MARAD2014,132014,412014,1832014,232014,3152014,2482014,02014,NHTSA2014,572014,772014,872014,202014,862014,1272014,02014,OIG2014,222014,642014,632014,82014,2052014,1892014,02014,OST2014,182014,342014,922014,852014,1272014,1862014,02014,PHMSA2014,382014,802014,812014,372014,2512014,3032014,72014,3102014,3122014,RITA2014,02014,02014,02014,SLSDC2014,02014,02014,02014,Total2014,15032014,402014,952014,9912014,712014,1812014,302014,2262014,2422014
