Number Pending - Simple,Median No. of Days - Simple,Average No. of Days - Simple,Number Pending - Complex,Median No. of Days - Complex,Average No. of Days - Complex,Number Pending - Expedited,Median No. of Days - Expedited,Average No. of Days - Expedited,Year
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
FSIP2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Authority2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,IG2010,12010,152010,152010,02010,02010,02010,02010,02010,02010,OGC2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,ATRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,BORO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,CHRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,DERO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,SFRO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,WARO2010,02010,02010,02010,02010,02010,02010,02010,02010,02010,Total2010,12010,152010,152010,02010,02010,02010,02010,02010,02010
