Number Pending - Simple,Median No. of Days - Simple,Average No. of Days - Simple,Number Pending - Complex,Median No. of Days - Complex,Average No. of Days - Complex,Number Pending - Expedited,Median No. of Days - Expedited,Average No. of Days - Expedited,Year
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
BIA2012,12012,12012,12012,892012,142012,692012,02012,BLM2012,02012,1342012,542012,1322012,02012,BOEM2012,02012,242012,672012,932012,02012,BOR2012,02012,62012,62012,72012,02012,BSEE2012,02012,232012,1462012,2392012,12012,62012,62012,FWS2012,02012,1062012,452012,1032012,02012,NPS2012,02012,972012,242012,972012,12012,1012012,1012012,OIG2012,02012,662012,5832012,5852012,02012,OS2012,02012,712012,942012,1612012,02012,OSM2012,02012,92012,182012,1012012,02012,SOL2012,02012,572012,1762012,2642012,02012,USGS2012,02012,132012,142012,142012,02012,Total2012,12012,12012,12012,6292012,452012,1272012,22012,542012,542012
