Number Pending - Simple,Median No. of Days - Simple,Average No. of Days - Simple,Number Pending - Complex,Median No. of Days - Complex,Average No. of Days - Complex,Number Pending - Expedited,Median No. of Days - Expedited,Average No. of Days - Expedited,Year
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
FAA2015,12272015,942015,1642015,5432015,1112015,2142015,232015,22015,1102015,FHWA2015,152015,52015,62015,22015,232015,232015,02015,FMCSA2015,4162015,632015,932015,3162015,612015,992015,12015,2652015,2652015,FRA2015,02015,2962015,992015,1322015,02015,FTA2015,192015,62015,532015,02015,02015,MARAD2015,92015,252015,322015,82015,117.52015,1962015,02015,NHTSA2015,552015,742015,822015,322015,268.52015,2802015,02015,OIG2015,72015,342015,462015,72015,622015,992015,02015,OST2015,62015,1922015,2402015,852015,1392015,1792015,02015,PHMSA2015,712015,892015,1432015,372015,3362015,3572015,22015,5352015,5352015,RITA2015,02015,02015,02015,SLSDC2015,02015,02015,02015,Total2015,18252015,632015,1022015,13262015,962015,1522015,262015,5092015,4452015
