Number Pending - Simple,Median No. of Days - Simple,Average No. of Days - Simple,Number Pending - Complex,Median No. of Days - Complex,Average No. of Days - Complex,Number Pending - Expedited,Median No. of Days - Expedited,Average No. of Days - Expedited,Year
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
Office of the AG2008,622008,1182008,1922008,252008,3632008,3472008,152008,4462008,3962008,Office of the DAG2008,392008,942008,1982008,122008,4622008,4842008,142008,4472008,4032008,Office of the Assoc. AG2008,102008,622008,1042008,12008,7892008,7892008,02008,Antitrust2008,22008,462008,462008,262008,5812008,6112008,02008,ATF2008,292008,332008,432008,02008,02008,BOP2008,8032008,142008,15.32008,1182008,92008,352008,02008,Civil2008,292008,82008,342008,02008,02008,Civil Rights2008,22008,62008,62008,482008,642008,692008,02008,COPS2008,02008,02008,02008,Criminal2008,02008,3282008,2462008,5052008,02008,CRS2008,02008,02008,02008,DEA2008,02008,7682008,105.622008,193.742008,02008,ENRD2008,172008,202008,272008,12008,1212008,1212008,02008,EOIR2008,4982008,152008,282008,1262008,222008,272008,12008,182008,182008,EOUSA2008,13622008,1832008,448.982008,02008,112008,7502008,983.092008,EOUST2008,02008,262008,802008,1242008,02008,FBI2008,9462008,572008,1192008,5252008,2292008,2712008,52008,3892008,2972008,FCSC2008,02008,02008,02008,JMD2008,82008,322008,42.82008,212008,742008,103.72008,02008,NDIC2008,72008,72008,82008,02008,02008,NSD2008,162008,242008,272008,452008,922008,1142008,12008,12008,12008,ODR2008,02008,02008,02008,OFDT2008,02008,12008,2332008,2332008,22008,132008,132008,OIG2008,132008,612008,732008,02008,02008,OIP2008,162008,472008,1252008,22008,2752008,2752008,02008,OIPL2008,42008,592008,682008,12008,2922008,2922008,02008,OJP2008,152008,162008,152008,262008,482008,104.652008,02008,OLA2008,302008,652008,1532008,72008,1532008,2382008,62008,4352008,4442008,OLC2008,22008,1082008,1082008,142008,4062008,3132008,12008,612008,612008,OLP2008,112008,1392008,1852008,32008,3592008,4962008,32008,3692008,3422008,OPR2008,152008,302008,1132008,62008,842008,2242008,12008,642008,642008,OSG2008,02008,02008,02008,OVW2008,02008,02008,02008,Pardon Attorney2008,42008,41.52008,38.52008,02008,12008,712008,712008,Public Affairs2008,62008,772008,1122008,22008,4542008,4542008,02008,PRAO2008,02008,02008,02008,TAX2008,12008,12008,12008,12008,912008,912008,02008,USMS2008,312008,82008,15.42008,12008,2102008,2102008,02008,USNCB2008,02008,02008,02008,USPC2008,02008,1142008,1362008,1332008,02008,Total2008,39952008,432008,1952008,22512008,1122008,2312008,612008,4232008,4282008
